"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","2","0.0-0.0","64","true","v1.1","","","","","",""
"html-keyboard-response","1","1784","0.0-1.0","64","true","v1.1","1781.264999999621","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","32","welcome","",""
"html-button-response","2","16096","0.0-2.0","64","true","v1.1","14310.575000000426","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will be asking you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and the new version of Microsoft Edge are all supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","25224","0.0-3.0","64","true","v1.1","9126.715000000331","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","31281","0.0-4.0-0.0","64","true","v1.1","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","34648","0.0-4.0-1.0","64","true","v1.1","3365.794999999707","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","6","40151","0.0-4.0-0.1","64","true","v1.1","null","headphone_check/antiphase_HC_IOS.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","40670","0.0-4.0-1.1","64","true","v1.1","518.1450000000041","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","8","46182","0.0-4.0-0.2","64","true","v1.1","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","9","46543","0.0-4.0-1.2","64","true","v1.1","360.79999999947177","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","10","52052","0.0-4.0-0.3","64","true","v1.1","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","52438","0.0-4.0-1.3","64","true","v1.1","384.84499999958643","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","12","57942","0.0-4.0-0.4","64","true","v1.1","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","13","58305","0.0-4.0-1.4","64","true","v1.1","362.69499999980326","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","14","63811","0.0-4.0-0.5","64","true","v1.1","null","headphone_check/antiphase_HC_SIO.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","64102","0.0-4.0-1.5","64","true","v1.1","290.11499999978696","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"html-keyboard-response","16","84798","0.0-5.0","64","true","v1.1","19194.08500000008","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","101802","0.0-6.0","64","true","v1.1","389,829,1331,1811,2269,2760,3240,3709,4171,4661,5131,5611,6069,6541,7051,7520,7989,8451,8941,9461,9949,10400,10920,11349,11840,12301,12789,13251,13760,14229,14720","","74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74","tapping_test","",""
"html-button-response","18","135212","0.0-7.0","64","true","v1.1","31908.544999999314","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>In addition to listening to the sounds on each trial, you should also tap along with <strong>both</strong> the metronome and piano tones, trying to time your taps so that they land perfectly in sync with the start of each sound. If you are right handed, you should do this by tapping the J key with your right index finger. If you are left-handed, you should do this by tapping the F key with your left index finger.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","139493","0.0-8.0","64","true","v1.1","760,1171,1701","stimuli/reference_sequence.wav","74,74,74","metronome","",""
"audio-multiple-response","20","144312","0.0-9.0","64","true","v1.1","429,981,1560,2269,3000","stimuli/practice_sequence_741.wav","74,74,74,74,74","practice_tones","",""
"html-slider-response","21","156072","0.0-10.0","64","true","v1.1","11758.730000000476","How fast was the repeating tone relative to the metronome?","","response","","44"
"audio-multiple-response","22","159822","0.0-11.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","23","163872","0.0-12.0","64","true","v1.1","240,669,1189,1731,2200","stimuli/practice_sequence_550.wav","74,74,74,74,74","practice_tones","",""
"html-slider-response","24","165502","0.0-13.0","64","true","v1.1","1628.985000000277","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","25","169252","0.0-14.0","64","true","v1.1","512,1472,1781","stimuli/reference_sequence.wav","74,74,74","metronome","",""
"audio-multiple-response","26","172732","0.0-15.0","64","true","v1.1","461,941,1331","stimuli/practice_sequence_407.wav","74,74,74","practice_tones","",""
"html-slider-response","27","178045","0.0-16.0","64","true","v1.1","5311.139999999781","How fast was the repeating tone relative to the metronome?","","response","","100"
"html-button-response","28","187232","0.0-17.0","64","true","v1.1","7685.905000000261","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while you tap in time with each.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","191492","0.0-18.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","30","194902","0.0-19.0","64","true","v1.1","240,549,891,1251","stimuli/sequence_4_390_1.wav","74,74,74,74","tones","",""
"html-slider-response","31","199266","0.0-20.0","64","true","v1.1","4362.954999999609","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","32","203012","0.0-21.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","33","208542","0.0-22.0","64","true","v1.1","240,600,1221,2040,2909","stimuli/sequence_6_918_2.wav","74,74,74,74,74","tones","",""
"html-slider-response","34","211580","0.0-23.0","64","true","v1.1","3037.00500000015","How fast was the repeating tone relative to the metronome?","","response","","8"
"audio-multiple-response","35","215332","0.0-24.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","36","218892","0.0-25.0","64","true","v1.1","320,680,989,1320,1720","stimuli/sequence_5_425_0.wav","74,74,74,74,74","tones","",""
"html-slider-response","37","385460","0.0-26.0","64","true","v1.1","166567.10000000018","How fast was the repeating tone relative to the metronome?","","response","","87"
"audio-multiple-response","38","389232","0.0-27.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","39","393482","0.0-28.0","64","true","v1.1","261,629,1189,1821,2421","stimuli/sequence_3_599_0.wav","74,74,74,74,74","tones","",""
"html-slider-response","40","395252","0.0-29.0","64","true","v1.1","1769.250000000291","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","41","399002","0.0-30.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","42","404532","0.0-31.0","64","true","v1.1","411,1149,1920,2819,3669","stimuli/sequence_7_918_0.wav","74,74,74,74,74","tones","",""
"html-slider-response","43","491516","0.0-32.0","64","true","v1.1","86982.90499999985","How fast was the repeating tone relative to the metronome?","","response","","20"
"audio-multiple-response","44","495296","0.0-33.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","45","498466","0.0-34.0","64","true","v1.1","211,571,821,1109","stimuli/sequence_6_329_2.wav","74,74,74,74","tones","",""
"html-slider-response","46","501271","0.0-35.0","64","true","v1.1","2804.080000000773","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","47","505016","0.0-36.0","64","true","v1.1","512,1131,1720","stimuli/reference_sequence.wav","74,74,74","metronome","",""
"audio-multiple-response","48","509706","0.0-37.0","64","true","v1.1","251,581,1451,2160","stimuli/sequence_4_710_0.wav","74,74,74,74","tones","",""
"html-slider-response","49","513423","0.0-38.0","64","true","v1.1","3716.2049999997253","How fast was the repeating tone relative to the metronome?","","response","","42"
"audio-multiple-response","50","517176","0.0-39.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","51","520236","0.0-40.0","64","true","v1.1","531,811,1051","stimuli/sequence_3_302_2.wav","74,74,74","tones","",""
"html-slider-response","52","522699","0.0-41.0","64","true","v1.1","2462.12999999983","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","53","526456","0.0-42.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","54","531686","0.0-43.0","64","true","v1.1","240,651,1651,2611,3421","stimuli/sequence_5_843_1.wav","74,74,74,74,74","tones","",""
"html-slider-response","55","536891","0.0-44.0","64","true","v1.1","5204.244999999879","How fast was the repeating tone relative to the metronome?","","response","","24"
"audio-multiple-response","56","540636","0.0-45.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","57","543926","0.0-46.0","64","true","v1.1","240,608,888,1168,1480","stimuli/sequence_4_358_0.wav","74,74,74,74,74","tones","",""
"html-slider-response","58","546232","0.0-47.0","64","true","v1.1","2306.125","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","59","549976","0.0-48.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","60","553536","0.0-49.0","64","true","v1.1","261,651,931,1341,1741","stimuli/sequence_6_425_2.wav","74,74,74,74,74","tones","",""
"html-slider-response","61","556177","0.0-50.0","64","true","v1.1","2640.0500000008615","How fast was the repeating tone relative to the metronome?","","response","","80"
"audio-multiple-response","62","559936","0.0-51.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","63","562996","0.0-52.0","64","true","v1.1","221,509,701,960,1240","stimuli/sequence_5_302_1.wav","74,74,74,74,74","tones","",""
"html-slider-response","64","579915","0.0-53.0","64","true","v1.1","16918.15499999933","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","65","583656","0.0-54.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","66","588606","0.0-55.0","64","true","v1.1","251,1000,1680,2451,3131","stimuli/sequence_7_774_2.wav","74,74,74,74,74","tones","",""
"html-slider-response","67","591311","0.0-56.0","64","true","v1.1","2704.1699999999255","How fast was the repeating tone relative to the metronome?","","response","","36"
"audio-multiple-response","68","595056","0.0-57.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","69","600586","0.0-58.0","64","true","v1.1","269,749,1851,2760,3629","stimuli/sequence_3_918_0.wav","74,74,74,74,74","tones","",""
"html-slider-response","70","724756","0.0-59.0","64","true","v1.1","124169.84500000032","How fast was the repeating tone relative to the metronome?","","response","","34"
"audio-multiple-response","71","728533","0.0-60.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","72","731593","0.0-61.0","64","true","v1.1","248,549,829,1179","stimuli/sequence_7_302_1.wav","74,74,74,74","tones","",""
"html-slider-response","73","735376","0.0-62.0","64","true","v1.1","3782.8549999993993","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","74","739123","0.0-63.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","75","742533","0.0-64.0","64","true","v1.1","251,640,939,1251","stimuli/sequence_3_390_0.wav","74,74,74,74","tones","",""
"html-slider-response","76","770833","0.0-65.0","64","true","v1.1","28299.159999999567","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","77","774593","0.0-66.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","78","778463","0.0-67.0","64","true","v1.1","251,741,1091,1600","stimuli/sequence_2_504_0.wav","74,74,74,74","tones","",""
"html-slider-response","79","781222","0.0-68.0","64","true","v1.1","2759.0150000004796","How fast was the repeating tone relative to the metronome?","","response","","68"
"audio-multiple-response","80","784973","0.0-69.0","64","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","81","790503","0.0-70.0","64","true","v1.1","259,669,1840,2709,3659","stimuli/sequence_4_918_2.wav","74,74,74,74,74","tones","",""
"html-slider-response","82","795719","0.0-71.0","64","true","v1.1","5214.940000000759","How fast was the repeating tone relative to the metronome?","","response","","12"
