"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","5","0.0-0.0","106","true","v1.1","","","","","",""
"html-keyboard-response","1","2436","0.0-1.0","106","true","v1.1","2428.8300000480376","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","72","welcome","",""
"html-button-response","2","23673","0.0-2.0","106","true","v1.1","21234.720000007655","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will be asking you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and the new version of Microsoft Edge are all supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","33610","0.0-3.0","106","true","v1.1","9936.17500003893","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","39666","0.0-4.0-0.0","106","true","v1.1","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","46592","0.0-4.0-1.0","106","true","v1.1","6924.730000027921","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","48","headphone_test_response","",""
"audio-keyboard-response","6","52095","0.0-4.0-0.1","106","true","v1.1","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","53544","0.0-4.0-1.1","106","true","v1.1","1448.015000030864","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","8","59057","0.0-4.0-0.2","106","true","v1.1","741","headphone_check/antiphase_HC_SIO.wav","175","headphone_test_tones","",""
"html-keyboard-response","9","59696","0.0-4.0-1.2","106","true","v1.1","638.8349999906495","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","10","65205","0.0-4.0-0.3","106","true","v1.1","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","65427","0.0-4.0-1.3","106","true","v1.1","221.24499996425584","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","12","70935","0.0-4.0-0.4","106","true","v1.1","3941","headphone_check/antiphase_HC_IOS.wav","51","headphone_test_tones","",""
"html-keyboard-response","13","71274","0.0-4.0-1.4","106","true","v1.1","337.76000002399087","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","14","76785","0.0-4.0-0.5","106","true","v1.1","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","77141","0.0-4.0-1.5","106","true","v1.1","354.9650000059046","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"html-keyboard-response","16","97857","0.0-5.0","106","true","v1.1","19213.55499996571","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","114861","0.0-6.0","106","true","v1.1","160,400,651,891,1120,1381,1621,1851,2101,2349,2589,2829,3080,3320,3571,3829,4061,4309,4549,4781,5021,5280,5531,5771,6000,6240,6509,6771,7029,7280,7541,7781,8040,8291,8541,8800,9051,9291,9541,9789,10011,10200,10389,10680,10920,11141,11411,11661,11909,12171,12411,12669,12909,13149,13389,13651,13901,14141,14429,14691,14949","","74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,48,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74","tapping_test","",""
"html-button-response","18","134097","0.0-7.0","106","true","v1.1","17734.279999975115","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>In addition to listening to the sounds on each trial, you should also tap along with <strong>both</strong> the metronome and piano tones, trying to time your taps so that they land perfectly in sync with the start of each sound. If you are right handed, you should do this by tapping the J key with your right index finger. If you are left-handed, you should do this by tapping the F key with your left index finger.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","138375","0.0-8.0","106","true","v1.1","789,1059,1629,2179","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","20","143195","0.0-9.0","106","true","v1.1","589,1469,2211,2960","stimuli/practice_sequence_741.wav","74,74,74,74","practice_tones","",""
"html-slider-response","21","151596","0.0-10.0","106","true","v1.1","8398.755000031088","How fast was the repeating tone relative to the metronome?","","response","","22"
"audio-multiple-response","22","155345","0.0-11.0","106","true","v1.1","240,771,1101,1629,2171","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","23","159395","0.0-12.0","106","true","v1.1","229,731,1171,1680,2219","stimuli/practice_sequence_550.wav","74,74,74,74,74","practice_tones","",""
"html-slider-response","24","160536","0.0-13.0","106","true","v1.1","1140.2000000234693","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","25","164296","0.0-14.0","106","true","v1.1","219,608,1179,1680,2229","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","26","167775","0.0-15.0","106","true","v1.1","211,600,800,1171,1611","stimuli/practice_sequence_407.wav","74,74,74,74,74","practice_tones","",""
"html-slider-response","27","170267","0.0-16.0","106","true","v1.1","2490.440000023227","How fast was the repeating tone relative to the metronome?","","response","","81"
"html-button-response","28","180700","0.0-17.0","106","true","v1.1","8931.310000014491","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while you tap in time with each.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","184944","0.0-18.0","106","true","v1.1","221,581,1141,1691,2221","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","30","189194","0.0-19.0","106","true","v1.1","219,629,1189,1811,2389","stimuli/sequence_2_599_2.wav","74,74,74,74,74","tones","",""
"html-slider-response","31","191499","0.0-20.0","106","true","v1.1","2303.0649999855086","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","32","195254","0.0-21.0","106","true","v1.1","229,589,1120,1648,2179","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","33","198814","0.0-22.0","106","true","v1.1","240,640,861,1240,1640","stimuli/sequence_6_425_0.wav","74,74,74,74,74","tones","",""
"html-slider-response","34","201801","0.0-23.0","106","true","v1.1","2985.1200000266545","How fast was the repeating tone relative to the metronome?","","response","","80"
"audio-multiple-response","35","205544","0.0-24.0","106","true","v1.1","709,1069,1600,2160","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","36","211394","0.0-25.0","106","true","v1.1","211,480,1269,2120,3069","stimuli/sequence_3_1000_0.wav","74,74,74,74,74","tones","",""
"html-slider-response","37","217434","0.0-26.0","106","true","v1.1","6037.975000042934","How fast was the repeating tone relative to the metronome?","","response","","11"
"audio-multiple-response","38","221184","0.0-27.0","106","true","v1.1","221,629,1149,1701","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","39","224894","0.0-28.0","106","true","v1.1","","stimuli/sequence_7_463_0.wav","","tones","",""
"html-slider-response","40","228098","0.0-29.0","106","true","v1.1","3202.240000013262","How fast was the repeating tone relative to the metronome?","","response","","85"
"audio-multiple-response","41","231854","0.0-30.0","106","true","v1.1","259,600,1099,1619,2189","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
