"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","3","0.0-0.0","56","true","v1.1","","","","","",""
"html-keyboard-response","1","2842","0.0-1.0","56","true","v1.1","2837.8300000040326","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","32","welcome","",""
"html-button-response","2","4630","0.0-2.0","56","true","v1.1","1785.4599999991478","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will be asking you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and the new version of Microsoft Edge are all supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","6202","0.0-3.0","56","true","v1.1","1569.5050000067567","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","12768","0.0-4.0-0.0","56","true","v1.1","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","13460","0.0-4.0-1.0","56","true","v1.1","691.1699999909615","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","6","18967","0.0-4.0-0.1","56","true","v1.1","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","20087","0.0-4.0-1.1","56","true","v1.1","1118.5150000092108","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","8","25591","0.0-4.0-0.2","56","true","v1.1","3825","headphone_check/antiphase_HC_IOS.wav","51","headphone_test_tones","",""
"html-keyboard-response","9","26712","0.0-4.0-1.2","56","true","v1.1","1120.2049999992596","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","10","32216","0.0-4.0-0.3","56","true","v1.1","null","headphone_check/antiphase_HC_SIO.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","32606","0.0-4.0-1.3","56","true","v1.1","389.3650000100024","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","12","38118","0.0-4.0-0.4","56","true","v1.1","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","13","38579","0.0-4.0-1.4","56","true","v1.1","460.09500000218395","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","14","44091","0.0-4.0-0.5","56","true","v1.1","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","46584","0.0-4.0-1.5","56","true","v1.1","2491.6450000018813","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"html-keyboard-response","16","51942","0.0-5.0","56","true","v1.1","3856.7199999961304","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","68946","0.0-6.0","56","true","v1.1","4580,8754,8916,9485","","32,16,187,187","tapping_test","",""
"html-button-response","18","90605","0.0-7.0","56","true","v1.1","20156.79999999702","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>In addition to listening to the sounds on each trial, you should also tap along with <strong>both</strong> the metronome and piano tones, trying to time your taps so that they land perfectly in sync with the start of each sound. If you are right handed, you should do this by tapping the J key with your right index finger. If you are left-handed, you should do this by tapping the F key with your left index finger.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","95193","0.0-8.0","56","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","20","100017","0.0-9.0","56","true","v1.1","","stimuli/practice_sequence_741.wav","","practice_tones","",""
"html-slider-response","21","122985","0.0-10.0","56","true","v1.1","22965.875000008964","How fast was the repeating tone relative to the metronome?","","response","","0"
"audio-multiple-response","22","126737","0.0-11.0","56","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","23","130796","0.0-12.0","56","true","v1.1","","stimuli/practice_sequence_550.wav","","practice_tones","",""
"html-slider-response","24","131613","0.0-13.0","56","true","v1.1","816.0349999961909","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","25","135364","0.0-14.0","56","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","26","138846","0.0-15.0","56","true","v1.1","","stimuli/practice_sequence_407.wav","","practice_tones","",""
"html-slider-response","27","156450","0.0-16.0","56","true","v1.1","17601.834999994026","How fast was the repeating tone relative to the metronome?","","response","","98"
"html-button-response","28","172419","0.0-17.0","56","true","v1.1","14465.865000005579","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while you tap in time with each.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","176872","0.0-18.0","56","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","30","180744","0.0-19.0","56","true","v1.1","","stimuli/sequence_3_504_2.wav","","tones","",""
"html-slider-response","31","181703","0.0-20.0","56","true","v1.1","957.4700000084704","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","32","185452","0.0-21.0","56","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","33","190682","0.0-22.0","56","true","v1.1","","stimuli/sequence_7_843_0.wav","","tones","",""
"html-slider-response","34","193481","0.0-23.0","56","true","v1.1","2796.984999993583","How fast was the repeating tone relative to the metronome?","","response","","10"
"audio-multiple-response","35","197236","0.0-24.0","56","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","36","201927","0.0-25.0","56","true","v1.1","","stimuli/sequence_2_710_2.wav","","tones","",""
"html-slider-response","37","205266","0.0-26.0","56","true","v1.1","3338.1549999903655","How fast was the repeating tone relative to the metronome?","","response","","22"
"audio-multiple-response","38","209020","0.0-27.0","56","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","39","212434","0.0-28.0","56","true","v1.1","","stimuli/sequence_6_390_0.wav","","tones","",""
"html-slider-response","40","216262","0.0-29.0","56","true","v1.1","3826.805000004242","How fast was the repeating tone relative to the metronome?","","response","","79"
"audio-multiple-response","41","220015","0.0-30.0","56","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","42","224067","0.0-31.0","56","true","v1.1","","stimuli/sequence_7_550_1.wav","","tones","",""
