"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","7","0.0-0.0","13","true","v1.1","","","","","",""
"html-keyboard-response","1","20851","0.0-1.0","13","true","v1.1","20842.999999877065","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","13","welcome","",""
"html-button-response","2","36496","0.0-2.0","13","true","v1.1","15642.9999996908","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will be asking you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and the new version of Microsoft Edge are all supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","49126","0.0-3.0","13","true","v1.1","12628.999999724329","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","55409","0.0-4.0-0.0","13","true","v1.1","null","headphone_check/antiphase_HC_IOS.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","75109","0.0-4.0-1.0","13","true","v1.1","19697.000000160187","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","6","80613","0.0-4.0-0.1","13","true","v1.1","345","headphone_check/antiphase_HC_OSI.wav","144","headphone_test_tones","",""
"html-keyboard-response","7","82914","0.0-4.0-1.1","13","true","v1.1","2299.000000115484","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","8","88415","0.0-4.0-0.2","13","true","v1.1","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","9","91683","0.0-4.0-1.2","13","true","v1.1","3266.9999999925494","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","10","97182","0.0-4.0-0.3","13","true","v1.1","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","98945","0.0-4.0-1.3","13","true","v1.1","1762.9999998025596","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","12","104445","0.0-4.0-0.4","13","true","v1.1","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","13","105906","0.0-4.0-1.4","13","true","v1.1","1461.0000001266599","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","14","111405","0.0-4.0-0.5","13","true","v1.1","null","headphone_check/antiphase_HC_SIO.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","115459","0.0-4.0-1.5","13","true","v1.1","4052.9999998398125","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"html-keyboard-response","16","148692","0.0-5.0","13","true","v1.1","31730.999999679625","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","165697","0.0-6.0","13","true","v1.1","784,1402,2113,2754,3393,4034,4632,5233,5883,6502,7102,7692,8321,8960,9561,10191,10780,11369,11979,12588,13227,13857,14457","","74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74","tapping_test","",""
"html-button-response","18","259111","0.0-7.0","13","true","v1.1","91912.00000001118","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>In addition to listening to the sounds on each trial, you should also tap along with <strong>both</strong> the metronome and piano tones, trying to time your taps so that they land perfectly in sync with the start of each sound. If you are right handed, you should do this by tapping the J key with your right index finger. If you are left-handed, you should do this by tapping the F key with your left index finger.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","263388","0.0-8.0","13","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","20","268204","0.0-9.0","13","true","v1.1","682,1422,2235,2987","stimuli/practice_sequence_741.wav","74,74,74,74","practice_tones","",""
"html-slider-response","21","283638","0.0-10.0","13","true","v1.1","15433.000000193715","How fast was the repeating tone relative to the metronome?","","response","","33"
"audio-multiple-response","22","287394","0.0-11.0","13","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","23","291446","0.0-12.0","13","true","v1.1","203,711,1178,1654,2215","stimuli/practice_sequence_550.wav","74,74,74,74,74","practice_tones","",""
"html-slider-response","24","294255","0.0-13.0","13","true","v1.1","2807.0000000298023","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","25","298009","0.0-14.0","13","true","v1.1","772,1158,1686,2215","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","26","301493","0.0-15.0","13","true","v1.1","276,784,1219,1637","stimuli/practice_sequence_407.wav","74,74,74,74","practice_tones","",""
"html-slider-response","27","304455","0.0-16.0","13","true","v1.1","2960.9999996609986","How fast was the repeating tone relative to the metronome?","","response","","80"
"html-button-response","28","322127","0.0-17.0","13","true","v1.1","16169.999999925494","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while you tap in time with each.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","326382","0.0-18.0","13","true","v1.1","702,1170,1646,2206","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","30","331604","0.0-19.0","13","true","v1.1","203,740,821,1492,2458,3291","stimuli/sequence_2_843_2.wav","74,74,74,74,74,74","tones","",""
"html-slider-response","31","337399","0.0-20.0","13","true","v1.1","5793.00000006333","How fast was the repeating tone relative to the metronome?","","response","","0"
"audio-multiple-response","32","341153","0.0-21.0","13","true","v1.1","682,1170,1678,2226","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","33","344434","0.0-22.0","13","true","v1.1","212,659,1016,1370","stimuli/sequence_7_358_2.wav","74,74,74,74","tones","",""
"html-slider-response","34","347662","0.0-23.0","13","true","v1.1","3226.9999999552965","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","35","351413","0.0-24.0","13","true","v1.1","345,650,1129,1605,2133","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","36","355659","0.0-25.0","13","true","v1.1","223,659,1248,1837,2418","stimuli/sequence_2_599_1.wav","74,74,74,74,74","tones","",""
"html-slider-response","37","360366","0.0-26.0","13","true","v1.1","4706.000000238419","How fast was the repeating tone relative to the metronome?","","response","","0"
"audio-multiple-response","38","364122","0.0-27.0","13","true","v1.1","801,1187,1695,2223","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","39","367830","0.0-28.0","13","true","v1.1","32,560,955,1361,1820","stimuli/sequence_7_463_2.wav","74,74,74,74,74","tones","",""
"html-slider-response","40","370775","0.0-29.0","13","true","v1.1","2944.0000001341105","How fast was the repeating tone relative to the metronome?","","response","","57"
"audio-multiple-response","41","374525","0.0-30.0","13","true","v1.1","325,610,1117,1666,2203","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","42","378578","0.0-31.0","13","true","v1.1","203,641,1129,1739,2186","stimuli/sequence_3_550_2.wav","74,74,74,74,74","tones","",""
"html-slider-response","43","383407","0.0-32.0","13","true","v1.1","4827.000000048429","How fast was the repeating tone relative to the metronome?","","response","","22"
"audio-multiple-response","44","387162","0.0-33.0","13","true","v1.1","1187,1695,2215","stimuli/reference_sequence.wav","74,74,74","metronome","",""
"audio-multiple-response","45","390870","0.0-34.0","13","true","v1.1","0,499,914,1312,1727","stimuli/sequence_6_463_0.wav","74,74,74,74,74","tones","",""
"html-slider-response","46","393455","0.0-35.0","13","true","v1.1","2583.000000100583","How fast was the repeating tone relative to the metronome?","","response","","78"
"audio-multiple-response","47","397209","0.0-36.0","13","true","v1.1","264,569,1077,1605,2194","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","48","402735","0.0-37.0","13","true","v1.1","354,1106,1808,2682,3564","stimuli/sequence_5_918_2.wav","74,74,74,74,74","tones","",""
"html-slider-response","49","405463","0.0-38.0","13","true","v1.1","2725.0000000931323","How fast was the repeating tone relative to the metronome?","","response","","0"
"audio-multiple-response","50","409216","0.0-39.0","13","true","v1.1","255,508,1068,1625,2235","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","51","413462","0.0-40.0","13","true","v1.1","549,1158,1715,2325","stimuli/sequence_4_599_2.wav","74,74,74,74","tones","",""
"html-slider-response","52","416175","0.0-41.0","13","true","v1.1","2709.999999962747","How fast was the repeating tone relative to the metronome?","","response","","38"
"audio-multiple-response","53","419923","0.0-42.0","13","true","v1.1","296,569,1097,1605,2174","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","54","425451","0.0-43.0","13","true","v1.1","517,1382,2072,2995","stimuli/sequence_7_918_0.wav","74,74,74,74","tones","",""
"html-slider-response","55","428423","0.0-44.0","13","true","v1.1","2970.000000204891","How fast was the repeating tone relative to the metronome?","","response","","19"
"audio-multiple-response","56","432176","0.0-45.0","13","true","v1.1","459,682,1170,1698","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","57","435884","0.0-46.0","13","true","v1.1","517,984,1411,1878","stimuli/sequence_4_463_0.wav","74,74,74,74","tones","",""
"html-slider-response","58","437631","0.0-47.0","13","true","v1.1","1745.0000001117587","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","59","441379","0.0-48.0","13","true","v1.1","255,670,1117,1625,2174","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","60","445625","0.0-49.0","13","true","v1.1","264,801,1248,1776,2296","stimuli/sequence_6_599_1.wav","74,74,74,74,74","tones","",""
"html-slider-response","61","450671","0.0-50.0","13","true","v1.1","5044.000000227243","How fast was the repeating tone relative to the metronome?","","response","","35"
"audio-multiple-response","62","454423","0.0-51.0","13","true","v1.1","276,723,1138,1637,2194","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","63","457593","0.0-52.0","13","true","v1.1","223,659,1086","stimuli/sequence_3_329_1.wav","74,74,74","tones","",""
"html-slider-response","64","460998","0.0-53.0","13","true","v1.1","3404.0000000968575","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","65","464754","0.0-54.0","13","true","v1.1","313,711,1178,1654,2183","stimuli/reference_sequence.wav","74,74,74,74,74","metronome","",""
"audio-multiple-response","66","470281","0.0-55.0","13","true","v1.1","154,601,1057,1463,1991,2450","stimuli/sequence_6_918_2.wav","74,74,74,74,74,74","tones","",""
"html-slider-response","67","472246","0.0-56.0","13","true","v1.1","1964.000000152737","How fast was the repeating tone relative to the metronome?","","response","","0"
