"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","3","0.0-0.0","17","false","v1.1","","","","","",""
"html-keyboard-response","1","2118","0.0-1.0","17","false","v1.1","2113.6399999959394","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","32","welcome","",""
"html-button-response","2","745102","0.0-2.0","17","false","v1.1","742988.9350000303","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will be asking you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and the new version of Microsoft Edge are all supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","763194","0.0-3.0","17","false","v1.1","18089.715000009164","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","769624","0.0-4.0-0.0","17","false","v1.1","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","776513","0.0-4.0-1.0","17","false","v1.1","6887.314999999944","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","48","headphone_test_response","",""
"audio-keyboard-response","6","782024","0.0-4.0-0.1","17","false","v1.1","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","785024","0.0-4.0-1.1","17","false","v1.1","2998.3549999888055","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","48","headphone_test_response","",""
"audio-keyboard-response","8","790527","0.0-4.0-0.2","17","false","v1.1","null","headphone_check/antiphase_HC_SIO.wav","null","headphone_test_tones","",""
"html-keyboard-response","9","792138","0.0-4.0-1.2","17","false","v1.1","1611.049999948591","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","10","797640","0.0-4.0-0.3","17","false","v1.1","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","804431","0.0-4.0-1.3","17","false","v1.1","6789.64500001166","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","12","809941","0.0-4.0-0.4","17","false","v1.1","null","headphone_check/antiphase_HC_IOS.wav","null","headphone_test_tones","",""
"html-keyboard-response","13","811357","0.0-4.0-1.4","17","false","v1.1","1415.8900000038557","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","14","816868","0.0-4.0-0.5","17","false","v1.1","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","817894","0.0-4.0-1.5","17","false","v1.1","1025.4950000089593","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"html-keyboard-response","16","854135","0.0-5.0","17","false","v1.1","34734.579999989364","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","871143","0.0-6.0","17","false","v1.1","1811,2218,2624,3129,3593,3913,4232,4557,4899,5195,5486,5747,6066,6374,6670,6972,7256,7552,7877,8156,8452,8737,9062,9369,9654,9909,10159,10397,10664,11024,11320,11587,11860,12127,12394,12620,12893,13183,13462,13735,14025,14280,14594,14878","","74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74","tapping_test","",""
"html-button-response","18","892711","0.0-7.0","17","false","v1.1","20063.74999997206","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>While listening to the metronome and piano tones, try to keep your physical movements to a minimum, and avoid tapping or moving along with the sounds.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","897516","0.0-8.0","17","false","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","20","902335","0.0-9.0","17","false","v1.1","","stimuli/practice_sequence_741.wav","","practice_tones","",""
"html-slider-response","21","914305","0.0-10.0","17","false","v1.1","11967.799999983981","How fast was the repeating tone relative to the metronome?","","response","","25"
"audio-multiple-response","22","918054","0.0-11.0","17","false","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","23","922108","0.0-12.0","17","false","v1.1","","stimuli/practice_sequence_550.wav","","practice_tones","",""
"html-slider-response","24","923128","0.0-13.0","17","false","v1.1","1017.6400000345893","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","25","926881","0.0-14.0","17","false","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","26","930362","0.0-15.0","17","false","v1.1","","stimuli/practice_sequence_407.wav","","practice_tones","",""
"html-slider-response","27","937512","0.0-16.0","17","false","v1.1","7147.915000037756","How fast was the repeating tone relative to the metronome?","","response","","100"
"html-button-response","28","957106","0.0-17.0","17","false","v1.1","18087.360000004992","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while keeping your movements to a minimum.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","961360","0.0-18.0","17","false","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","30","966891","0.0-19.0","17","false","v1.1","","stimuli/sequence_5_918_0.wav","","tones","",""
"html-slider-response","31","968695","0.0-20.0","17","false","v1.1","1803.394999995362","How fast was the repeating tone relative to the metronome?","","response","","0"
"audio-multiple-response","32","972451","0.0-21.0","17","false","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","33","975510","0.0-22.0","17","false","v1.1","","stimuli/sequence_2_302_0.wav","","tones","",""
"html-slider-response","34","977254","0.0-23.0","17","false","v1.1","1743.4500000090338","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","35","981006","0.0-24.0","17","false","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","36","984562","0.0-25.0","17","false","v1.1","","stimuli/sequence_7_425_1.wav","","tones","",""
"html-slider-response","37","986686","0.0-26.0","17","false","v1.1","2122.8400000254624","How fast was the repeating tone relative to the metronome?","","response","","100"
