"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","5","0.0-0.0","15","true","v1.1","","","","","",""
"html-keyboard-response","1","3961","0.0-1.0","15","true","v1.1","3953.7499999996726","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","32","welcome","",""
"html-button-response","2","6012","0.0-2.0","15","true","v1.1","2049.2000000003827","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will be asking you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and the new version of Microsoft Edge are all supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","24763","0.0-3.0","15","true","v1.1","18750.239999999394","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","30834","0.0-4.0-0.0","15","true","v1.1","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","34774","0.0-4.0-1.0","15","true","v1.1","3935.1099999994403","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","6","40305","0.0-4.0-0.1","15","true","v1.1","null","headphone_check/antiphase_HC_IOS.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","41391","0.0-4.0-1.1","15","true","v1.1","1083.6749999998574","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","8","46896","0.0-4.0-0.2","15","true","v1.1","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","9","47992","0.0-4.0-1.2","15","true","v1.1","1094.2400000003545","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","10","53502","0.0-4.0-0.3","15","true","v1.1","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","54288","0.0-4.0-1.3","15","true","v1.1","783.8449999999284","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","12","59795","0.0-4.0-0.4","15","true","v1.1","null","headphone_check/antiphase_HC_SIO.wav","null","headphone_test_tones","",""
"html-keyboard-response","13","60673","0.0-4.0-1.4","15","true","v1.1","875.1150000007328","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","14","66199","0.0-4.0-0.5","15","true","v1.1","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","67612","0.0-4.0-1.5","15","true","v1.1","1410.3500000001077","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"html-keyboard-response","16","104440","0.0-5.0","15","true","v1.1","35323.89999999941","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","121448","0.0-6.0","15","true","v1.1","479,720,961,1190,1469,1739,2020,2278,2548,2839,3088,3329,3590,3840,4139,4441,4638,4899,5169,5431,5709,5939,6261,6568,6920,7189,7439,7709,7959,8171,8409,8658,8899,9140,9390,9619,9868,10089,10318,10580,10841,11059,11308,11549,11799,12060,12301,12571,12809,13050,13291,13569,13868,14109,14338,14579,14861","","74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74","tapping_test","",""
"html-button-response","18","130227","0.0-7.0","15","true","v1.1","7276.61499999887","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>In addition to listening to the sounds on each trial, you should also tap along with <strong>both</strong> the metronome and piano tones, trying to time your taps so that they land perfectly in sync with the start of each sound. If you are right handed, you should do this by tapping the J key with your right index finger. If you are left-handed, you should do this by tapping the F key with your left index finger.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","135203","0.0-8.0","15","true","v1.1","1721,1991","stimuli/reference_sequence.wav","74,74","metronome","",""
"audio-multiple-response","20","140022","0.0-9.0","15","true","v1.1","340,769,1840,2569","stimuli/practice_sequence_741.wav","74,74,74,74","practice_tones","",""
"html-slider-response","21","151979","0.0-10.0","15","true","v1.1","11954.744999999093","How fast was the repeating tone relative to the metronome?","","response","","75"
"audio-multiple-response","22","155733","0.0-11.0","15","true","v1.1","441,961,1390,1959","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","23","159790","0.0-12.0","15","true","v1.1","2171","stimuli/practice_sequence_550.wav","74","practice_tones","",""
"html-slider-response","24","164787","0.0-13.0","15","true","v1.1","4995.154999998689","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","25","168541","0.0-14.0","15","true","v1.1","418,900,1448,1927","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","26","172023","0.0-15.0","15","true","v1.1","270,702,1022,1422","stimuli/practice_sequence_407.wav","74,74,74,74","practice_tones","",""
"html-slider-response","27","187883","0.0-16.0","15","true","v1.1","15856.574999999808","How fast was the repeating tone relative to the metronome?","","response","","100"
"html-button-response","28","216387","0.0-17.0","15","true","v1.1","27000.23499999952","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while you tap in time with each.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","220769","0.0-18.0","15","true","v1.1","2000","stimuli/reference_sequence.wav","74","metronome","",""
"audio-multiple-response","30","225022","0.0-19.0","15","true","v1.1","389,789,1489,2049","stimuli/sequence_6_599_1.wav","74,74,74,74","tones","",""
"html-slider-response","31","232898","0.0-20.0","15","true","v1.1","7873.695000000211","How fast was the repeating tone relative to the metronome?","","response","","32"
"audio-multiple-response","32","236662","0.0-21.0","15","true","v1.1","418,879,1399,1980","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","33","240209","0.0-22.0","15","true","v1.1","","stimuli/sequence_5_425_0.wav","","tones","",""
"html-slider-response","34","244435","0.0-23.0","15","true","v1.1","4221.905000000348","How fast was the repeating tone relative to the metronome?","","response","","68"
"audio-multiple-response","35","248192","0.0-24.0","15","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","36","251362","0.0-25.0","15","true","v1.1","","stimuli/sequence_2_329_0.wav","","tones","",""
"html-slider-response","37","255051","0.0-26.0","15","true","v1.1","3686.0149999993155","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","38","258811","0.0-27.0","15","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","39","262872","0.0-28.0","15","true","v1.1","","stimuli/sequence_5_550_0.wav","","tones","",""
"html-slider-response","40","264318","0.0-29.0","15","true","v1.1","1443.0549999997602","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","41","268083","0.0-30.0","15","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","42","273943","0.0-31.0","15","true","v1.1","","stimuli/sequence_7_1000_2.wav","","tones","",""
"html-slider-response","43","276999","0.0-32.0","15","true","v1.1","3052.974999998696","How fast was the repeating tone relative to the metronome?","","response","","0"
"audio-multiple-response","44","280751","0.0-33.0","15","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","45","283921","0.0-34.0","15","true","v1.1","","stimuli/sequence_4_329_2.wav","","tones","",""
"html-slider-response","46","286342","0.0-35.0","15","true","v1.1","2417.7100000015344","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","47","290093","0.0-36.0","15","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","48","294152","0.0-37.0","15","true","v1.1","","stimuli/sequence_7_550_0.wav","","tones","",""
"html-slider-response","49","295983","0.0-38.0","15","true","v1.1","1827.6150000001653","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","50","299742","0.0-39.0","15","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","51","303291","0.0-40.0","15","true","v1.1","","stimuli/sequence_2_425_0.wav","","tones","",""
"html-slider-response","52","306107","0.0-41.0","15","true","v1.1","2814.135000000533","How fast was the repeating tone relative to the metronome?","","response","","36"
"audio-multiple-response","53","309850","0.0-42.0","15","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","54","313021","0.0-43.0","15","true","v1.1","","stimuli/sequence_7_329_1.wav","","tones","",""
"html-slider-response","55","315131","0.0-44.0","15","true","v1.1","2107.159999999567","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","56","318881","0.0-45.0","15","true","v1.1","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","57","322290","0.0-46.0","15","true","v1.1","","stimuli/sequence_4_390_0.wav","","tones","",""
