"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","experiment","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","81","0.0-0.0","69","true","ITLT","v1.0","","","","","",""
"html-keyboard-response","1","2137","0.0-1.0","69","true","ITLT","v1.0","2049.559999955818","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","32","welcome","",""
"html-button-response","2","15237","0.0-2.0","69","true","ITLT","v1.0","13091.989999986254","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will ask you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and Edge are all officially supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","26012","0.0-3.0","69","true","ITLT","v1.0","10771.690000023227","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","32162","0.0-4.0-0.0","69","true","ITLT","v1.0","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","33118","0.0-4.0-1.0","69","true","ITLT","v1.0","953.8600000087172","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","6","38631","0.0-4.0-0.1","69","true","ITLT","v1.0","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","38944","0.0-4.0-1.1","69","true","ITLT","v1.0","311.14000000525266","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","8","44451","0.0-4.0-0.2","69","true","ITLT","v1.0","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","9","45154","0.0-4.0-1.2","69","true","ITLT","v1.0","701.5499999979511","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
