"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","experiment","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","17","0.0-0.0","35","false","ITLT","v1.0","","","","","",""
"html-keyboard-response","1","2626","0.0-1.0","35","false","ITLT","v1.0","2606.969999964349","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","32","welcome","",""
"html-button-response","2","23524","0.0-2.0","35","false","ITLT","v1.0","20895.404999959283","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will ask you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and Edge are all officially supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","35176","0.0-3.0","35","false","ITLT","v1.0","11650.620000029448","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","41261","0.0-4.0-0.0","35","false","ITLT","v1.0","null","headphone_check/antiphase_HC_SIO.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","42870","0.0-4.0-1.0","35","false","ITLT","v1.0","1607.544999977108","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","6","48374","0.0-4.0-0.1","35","false","ITLT","v1.0","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","48847","0.0-4.0-1.1","35","false","ITLT","v1.0","471.60500002792105","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","8","54352","0.0-4.0-0.2","35","false","ITLT","v1.0","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","9","54566","0.0-4.0-1.2","35","false","ITLT","v1.0","213.04500004043803","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","10","60070","0.0-4.0-0.3","35","false","ITLT","v1.0","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","60253","0.0-4.0-1.3","35","false","ITLT","v1.0","182.19999998109415","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","12","65760","0.0-4.0-0.4","35","false","ITLT","v1.0","null","headphone_check/antiphase_HC_IOS.wav","null","headphone_test_tones","",""
"html-keyboard-response","13","65777","0.0-4.0-1.4","35","false","ITLT","v1.0","16.245000006165355","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","14","71285","0.0-4.0-0.5","35","false","ITLT","v1.0","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","71541","0.0-4.0-1.5","35","false","ITLT","v1.0","255.3599999519065","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"html-keyboard-response","16","94743","0.0-5.0","35","false","ITLT","v1.0","21698.930000013206","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","111748","0.0-6.0","35","false","ITLT","v1.0","1264,1771,2272,2768,3267,3749,4240,4741,5248,5701,6219,6709,7195,7701,8213,8720,9189,9680,10155,10640,11125,11600,12080,12555,13051,13531,14043,14485,14971","","74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74","tapping_test","",""
"html-button-response","18","146059","0.0-7.0","35","false","ITLT","v1.0","32809.14500000654","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>While listening to the metronome and piano tones, try to keep your physical movements to a minimum, and avoid tapping or moving along with the sounds.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","150376","0.0-8.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","20","155346","0.0-9.0","35","false","ITLT","v1.0","","stimuli/practice_sequence_741.wav","","practice_tones","",""
"html-slider-response","21","171123","0.0-10.0","35","false","ITLT","v1.0","15775.08500003023","How fast was the repeating tone relative to the metronome?","","response","","19"
"audio-multiple-response","22","174876","0.0-11.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","23","179079","0.0-12.0","35","false","ITLT","v1.0","","stimuli/practice_sequence_550.wav","","practice_tones","",""
"html-slider-response","24","182744","0.0-13.0","35","false","ITLT","v1.0","3664.1949999611825","How fast was the repeating tone relative to the metronome?","","response","","49"
"audio-multiple-response","25","186497","0.0-14.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","26","190124","0.0-15.0","35","false","ITLT","v1.0","","stimuli/practice_sequence_407.wav","","practice_tones","",""
"html-slider-response","27","195385","0.0-16.0","35","false","ITLT","v1.0","5260.574999963865","How fast was the repeating tone relative to the metronome?","","response","","58"
"html-button-response","28","204476","0.0-17.0","35","false","ITLT","v1.0","7588.490000052843","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while keeping your movements to a minimum.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","208731","0.0-18.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","30","212752","0.0-19.0","35","false","ITLT","v1.0","","stimuli/sequence_2_504_2.wav","","tones","",""
"html-slider-response","31","215436","0.0-20.0","35","false","ITLT","v1.0","2682.7200000407174","How fast was the repeating tone relative to the metronome?","","response","","51"
"audio-multiple-response","32","219184","0.0-21.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","33","224283","0.0-22.0","35","false","ITLT","v1.0","","stimuli/sequence_4_774_0.wav","","tones","",""
"html-slider-response","34","227192","0.0-23.0","35","false","ITLT","v1.0","2908.575000008568","How fast was the repeating tone relative to the metronome?","","response","","15"
"audio-multiple-response","35","230944","0.0-24.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","36","234799","0.0-25.0","35","false","ITLT","v1.0","","stimuli/sequence_3_463_2.wav","","tones","",""
"html-slider-response","37","236665","0.0-26.0","35","false","ITLT","v1.0","1864.7900000214577","How fast was the repeating tone relative to the metronome?","","response","","56"
"audio-multiple-response","38","240415","0.0-27.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","39","243626","0.0-28.0","35","false","ITLT","v1.0","","stimuli/sequence_5_302_2.wav","","tones","",""
"html-slider-response","40","248578","0.0-29.0","35","false","ITLT","v1.0","4950.910000014119","How fast was the repeating tone relative to the metronome?","","response","","78"
"audio-multiple-response","41","252329","0.0-30.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","42","256036","0.0-31.0","35","false","ITLT","v1.0","","stimuli/sequence_2_425_1.wav","","tones","",""
"html-slider-response","43","258093","0.0-32.0","35","false","ITLT","v1.0","2055.9449999709614","How fast was the repeating tone relative to the metronome?","","response","","53"
"audio-multiple-response","44","261844","0.0-33.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","45","265166","0.0-34.0","35","false","ITLT","v1.0","","stimuli/sequence_3_329_1.wav","","tones","",""
"html-slider-response","46","267399","0.0-35.0","35","false","ITLT","v1.0","2232.1150000207126","How fast was the repeating tone relative to the metronome?","","response","","81"
"audio-multiple-response","47","271150","0.0-36.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","48","275171","0.0-37.0","35","false","ITLT","v1.0","","stimuli/sequence_4_504_2.wav","","tones","",""
"html-slider-response","49","276063","0.0-38.0","35","false","ITLT","v1.0","890.5699999886565","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","50","279811","0.0-39.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","51","284648","0.0-40.0","35","false","ITLT","v1.0","","stimuli/sequence_6_710_0.wav","","tones","",""
"html-slider-response","52","287043","0.0-41.0","35","false","ITLT","v1.0","2394.23999999417","How fast was the repeating tone relative to the metronome?","","response","","26"
"audio-multiple-response","53","290797","0.0-42.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","54","295000","0.0-43.0","35","false","ITLT","v1.0","","stimuli/sequence_5_550_0.wav","","tones","",""
"html-slider-response","55","295795","0.0-44.0","35","false","ITLT","v1.0","793.9599999808706","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","56","299549","0.0-45.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","57","304391","0.0-46.0","35","false","ITLT","v1.0","","stimuli/sequence_3_710_0.wav","","tones","",""
"html-slider-response","58","307910","0.0-47.0","35","false","ITLT","v1.0","3518.2700000004843","How fast was the repeating tone relative to the metronome?","","response","","31"
"audio-multiple-response","59","311660","0.0-48.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","60","317329","0.0-49.0","35","false","ITLT","v1.0","","stimuli/sequence_7_918_2.wav","","tones","",""
"html-slider-response","61","319273","0.0-50.0","35","false","ITLT","v1.0","1942.9150000214577","How fast was the repeating tone relative to the metronome?","","response","","0"
"audio-multiple-response","62","323025","0.0-51.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","63","326235","0.0-52.0","35","false","ITLT","v1.0","","stimuli/sequence_4_302_2.wav","","tones","",""
"html-slider-response","64","331075","0.0-53.0","35","false","ITLT","v1.0","4838.575000001583","How fast was the repeating tone relative to the metronome?","","response","","80"
"audio-multiple-response","65","334827","0.0-54.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","66","338390","0.0-55.0","35","false","ITLT","v1.0","","stimuli/sequence_7_390_2.wav","","tones","",""
"html-slider-response","67","341859","0.0-56.0","35","false","ITLT","v1.0","3468.3899999945424","How fast was the repeating tone relative to the metronome?","","response","","66"
"audio-multiple-response","68","345611","0.0-57.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","69","348933","0.0-58.0","35","false","ITLT","v1.0","","stimuli/sequence_6_329_0.wav","","tones","",""
"html-slider-response","70","350823","0.0-59.0","35","false","ITLT","v1.0","1889.2600000253879","How fast was the repeating tone relative to the metronome?","","response","","75"
"audio-multiple-response","71","354576","0.0-60.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","72","358426","0.0-61.0","35","false","ITLT","v1.0","","stimuli/sequence_4_463_1.wav","","tones","",""
"html-slider-response","73","360211","0.0-62.0","35","false","ITLT","v1.0","1784.125000005588","How fast was the repeating tone relative to the metronome?","","response","","52"
"audio-multiple-response","74","363962","0.0-63.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","75","367167","0.0-64.0","35","false","ITLT","v1.0","","stimuli/sequence_7_302_0.wav","","tones","",""
"html-slider-response","76","370032","0.0-65.0","35","false","ITLT","v1.0","2864.6200000075623","How fast was the repeating tone relative to the metronome?","","response","","100"
"audio-multiple-response","77","373780","0.0-66.0","35","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","78","378388","0.0-67.0","35","false","ITLT","v1.0","","stimuli/sequence_2_652_1.wav","","tones","",""
"html-slider-response","79","380840","0.0-68.0","35","false","ITLT","v1.0","2450.7299999822862","How fast was the repeating tone relative to the metronome?","","response","","40"
