"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","experiment","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","40","0.0-0.0","16","true","ITLT","v1.0","","","","","",""
"html-keyboard-response","1","2606","0.0-1.0","16","true","ITLT","v1.0","2563.194999936968","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","32","welcome","",""
"html-button-response","2","21842","0.0-2.0","16","true","ITLT","v1.0","19232.880000025034","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will ask you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and Edge are all officially supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","31608","0.0-3.0","16","true","ITLT","v1.0","9762.334999977611","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","37771","0.0-4.0-0.0","16","true","ITLT","v1.0","null","headphone_check/antiphase_HC_SIO.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","38769","0.0-4.0-1.0","16","true","ITLT","v1.0","995.0899999821559","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","6","44289","0.0-4.0-0.1","16","true","ITLT","v1.0","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","44803","0.0-4.0-1.1","16","true","ITLT","v1.0","512.2599999886006","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","8","50329","0.0-4.0-0.2","16","true","ITLT","v1.0","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","9","53066","0.0-4.0-1.2","16","true","ITLT","v1.0","2734.8650000058115","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","10","58593","0.0-4.0-0.3","16","true","ITLT","v1.0","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","58991","0.0-4.0-1.3","16","true","ITLT","v1.0","396.85000001918525","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","12","64513","0.0-4.0-0.4","16","true","ITLT","v1.0","null","headphone_check/antiphase_HC_IOS.wav","null","headphone_test_tones","",""
"html-keyboard-response","13","66866","0.0-4.0-1.4","16","true","ITLT","v1.0","2351.5049999114126","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","14","72394","0.0-4.0-0.5","16","true","ITLT","v1.0","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","72763","0.0-4.0-1.5","16","true","ITLT","v1.0","366.8000000761822","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"html-keyboard-response","16","96936","0.0-5.0","16","true","ITLT","v1.0","22601.959999999963","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","113947","0.0-6.0","16","true","ITLT","v1.0","572,1112,1721,2310,2882,3463,4011,4641,5222,5811,6371,6922,7483,8072,8612,9213,9773,10321,10890,11442,11900,12411,12992,13592,14170,14692","","74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74","tapping_test","",""
"html-button-response","18","172199","0.0-7.0","16","true","ITLT","v1.0","56744.00000006426","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>In addition to listening to the sounds on each trial, you should also tap along with both the metronome and piano tones, trying to time your taps so that they land perfectly in sync with the start of each sound. If you are right handed, you should do this by tapping the J key with your right index finger. If you are left-handed, you should do this by tapping the F key with your left index finger.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","176629","0.0-8.0","16","true","ITLT","v1.0","679,1210,1750","stimuli/reference_sequence.wav","74,74,74","metronome","",""
"audio-multiple-response","20","181609","0.0-9.0","16","true","ITLT","v1.0","520,1141,1820,2310,2810","stimuli/practice_sequence_741.wav","74,74,74,74,74","practice_tones","",""
"html-slider-response","21","185903","0.0-10.0","16","true","ITLT","v1.0","4288.969999994151","How fast was the repeating tone relative to the metronome?","","response","","33"
"audio-multiple-response","22","189661","0.0-11.0","16","true","ITLT","v1.0","502,891,1332,1872","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","23","193892","0.0-12.0","16","true","ITLT","v1.0","279,789,1309,1849","stimuli/practice_sequence_550.wav","74,74,74,74","practice_tones","",""
"html-slider-response","24","195072","0.0-13.0","16","true","ITLT","v1.0","1177.7199999196455","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","25","198833","0.0-14.0","16","true","ITLT","v1.0","70,711,1300,1852","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","26","202471","0.0-15.0","16","true","ITLT","v1.0","450,1129,1779","stimuli/practice_sequence_407.wav","74,74,85","practice_tones","",""
"html-slider-response","27","205492","0.0-16.0","16","true","ITLT","v1.0","3019.5899999234825","How fast was the repeating tone relative to the metronome?","","response","","75"
"html-button-response","28","222143","0.0-17.0","16","true","ITLT","v1.0","15130.769999930635","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while you tap in time with each.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","226401","0.0-18.0","16","true","ITLT","v1.0","482,830,1292,1840","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","30","231270","0.0-19.0","16","true","ITLT","v1.0","499,1059,1599,2139,2708","stimuli/sequence_3_710_1.wav","74,74,74,74,74","tones","",""
"html-slider-response","31","236193","0.0-20.0","16","true","ITLT","v1.0","4919.720000005327","How fast was the repeating tone relative to the metronome?","","response","","35"
"audio-multiple-response","32","239961","0.0-21.0","16","true","ITLT","v1.0","459,798,1260,1779","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","33","243840","0.0-22.0","16","true","ITLT","v1.0","438,1019,1599","stimuli/sequence_5_463_0.wav","74,74,74","tones","",""
"html-slider-response","34","247713","0.0-23.0","16","true","ITLT","v1.0","3870.5649999901652","How fast was the repeating tone relative to the metronome?","","response","","53"
"audio-multiple-response","35","251480","0.0-24.0","16","true","ITLT","v1.0","491,769,1289,1808","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","36","257180","0.0-25.0","16","true","ITLT","v1.0","459,1068,1608,2139,2589,3080,3558","stimuli/sequence_3_918_1.wav","74,74,74,74,74,74,74","tones","",""
"html-slider-response","37","262931","0.0-26.0","16","true","ITLT","v1.0","5749.539999989793","How fast was the repeating tone relative to the metronome?","","response","","9"
"audio-multiple-response","38","266710","0.0-27.0","16","true","ITLT","v1.0","421,801,1280,1811","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
"audio-multiple-response","39","270300","0.0-28.0","16","true","ITLT","v1.0","389,908,1469","stimuli/sequence_4_390_1.wav","74,74,74","tones","",""
"html-slider-response","40","273322","0.0-29.0","16","true","ITLT","v1.0","3020.094999927096","How fast was the repeating tone relative to the metronome?","","response","","66"
"audio-multiple-response","41","277090","0.0-30.0","16","true","ITLT","v1.0","421,781,1300,1840","stimuli/reference_sequence.wav","74,74,74,74","metronome","",""
