"trial_type","trial_index","time_elapsed","internal_node_id","subject","tap_condition","experiment","code_version","rt","stimulus","key_press","event","button_pressed","response"
"pavlovia","0","30","0.0-0.0","79","false","ITLT","v1.0","","","","","",""
"html-keyboard-response","1","2863","0.0-1.0","79","false","ITLT","v1.0","2826.0799999989104","<p>Welcome to the study! Press any key to begin reading the instructions.</p>","32","welcome","",""
"html-button-response","2","32381","0.0-2.0","79","false","ITLT","v1.0","29514.49500000308","<p>Before we begin, please close all other browser tabs and programs that may produce sound alerts or notifications, or which may be distracting.</p><p>In this study, we will ask you to listen to sequences of sounds and to make judgments about them. Therefore, we require that you complete this task using headphones, while seated in a quiet environment. If it is not currently possible for you to satisfy these requirements, please return at a later time to complete the experiment.</p><p>If you are currently accessing the experiment in either Safari or Internet Explorer, please note that the task will NOT run correctly in these browsers. You should copy the URL from this page and paste it into a different web browser to complete the study there, instead. Chrome, Firefox, and Edge are all officially supported.</p><p>If the text instructions appear too large or too small on your screen, you should adjust your browser's zoom level at this time. When you are ready to continue, press the button below.</p>","","requirements","0",""
"html-button-response","3","46084","0.0-3.0","79","false","ITLT","v1.0","13700.084999996761","<p>Before you proceed to the main task, you will be asked to perform an audio test that will require headphones in order for you to respond correctly.</p><p>In this test, you will hear several sets of three tones. For each set, your goal is to determine which of the three tones is the quietest.</p><p>After hearing each set of tones, you will be prompted to press the 1, 2, or 3 key to indicate whether the first, second, or third tone was the quietest.</p><p>Press the button below to begin the test.</p>","","headphone_test_instructions","0",""
"audio-keyboard-response","4","52747","0.0-4.0-0.0","79","false","ITLT","v1.0","null","headphone_check/antiphase_HC_OIS.wav","null","headphone_test_tones","",""
"html-keyboard-response","5","54647","0.0-4.0-1.0","79","false","ITLT","v1.0","1892.6399999982095","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","6","60158","0.0-4.0-0.1","79","false","ITLT","v1.0","null","headphone_check/antiphase_HC_IOS.wav","null","headphone_test_tones","",""
"html-keyboard-response","7","65641","0.0-4.0-1.1","79","false","ITLT","v1.0","5480.479999998352","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","51","headphone_test_response","",""
"audio-keyboard-response","8","71156","0.0-4.0-0.2","79","false","ITLT","v1.0","null","headphone_check/antiphase_HC_OSI.wav","null","headphone_test_tones","",""
"html-keyboard-response","9","71729","0.0-4.0-1.2","79","false","ITLT","v1.0","570.5050000033225","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"audio-keyboard-response","10","77235","0.0-4.0-0.3","79","false","ITLT","v1.0","null","headphone_check/antiphase_HC_SIO.wav","null","headphone_test_tones","",""
"html-keyboard-response","11","77860","0.0-4.0-1.3","79","false","ITLT","v1.0","621.9400000045425","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","12","83369","0.0-4.0-0.4","79","false","ITLT","v1.0","null","headphone_check/antiphase_HC_SOI.wav","null","headphone_test_tones","",""
"html-keyboard-response","13","83913","0.0-4.0-1.4","79","false","ITLT","v1.0","542.3850000006496","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","49","headphone_test_response","",""
"audio-keyboard-response","14","89427","0.0-4.0-0.5","79","false","ITLT","v1.0","null","headphone_check/antiphase_HC_ISO.wav","null","headphone_test_tones","",""
"html-keyboard-response","15","89699","0.0-4.0-1.5","79","false","ITLT","v1.0","270.47500000480795","<p>Press the 1, 2, or 3 key on your keyboard to indicate which tone was the quietest.</p><p>If you were not able to hear three tones, check that your headphones are working and that your volume is turned up, then press 0.</p>","50","headphone_test_response","",""
"html-keyboard-response","16","118286","0.0-5.0","79","false","ITLT","v1.0","27084.27500000107","<p>Next, you will be asked to tap your finger for a short time at the rate that feels most natural and comfortable to you.</p><p>If you are right-handed, you should tap the J key with your right index finger during this task. If you are left-handed, you should instead tap the F key with your left index finger.</p><p>While completing this exercise, you should rest your wrist on a solid surface and keep your hand still, moving only your index finger to tap the specified key. Go ahead and place your hand in the appropriate position at this time. You should begin tapping when you see a cross (+) appear on the screen, and you should continue tapping until it disappears.</p><p>Remember, you should tap at whatever rate feels most <strong>natural and comfortable</strong> to you. Press the SPACEBAR when you are ready to begin.</p>","32","tap_task_instructions","",""
"audio-multiple-response","17","135293","0.0-6.0","79","false","ITLT","v1.0","544,1045,1547,2048,2549,3029,3520,4032,4555,5056,5536,6027,6560,7029,7499,8032,8533,9003,9493,10016,10496,10987,11488,11968,12469,12971,13461,13973,14453,14997","","74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74","tapping_test","",""
"html-button-response","18","175637","0.0-7.0","79","false","ITLT","v1.0","38839.639999998326","<p>Now you are ready to proceed to the main task.</p><p>On each trial, you will hear a series of clicks from a metronome, followed by a repeating piano tone. Your goal is to determine how much faster or slower this repeating tone is, compared to the metronome.</p><p>After listening to each pair, you will be given a slider with which to respond. The slider will range from ""Half as Fast"" on the left to ""Twice as Fast"" on the right. If the repeating tone was slower than the metronome, you should move the slider to the left by a distance which represents how much slower it was. If the repeating tone was faster than the metronome, you should instead move the slider to the right by a distance which represents how much faster it was. If the repeating tone was played at the same rate as the metronome, you should place the slider in the center of the range, where it is marked ""Equal Rates"".</p><p>While listening to the metronome and piano tones, try to keep your physical movements to a minimum, and avoid tapping or moving along with the sounds.</p><p>Press the button below to try three practice trials, which will help you get comfortable with the task.</p>","","main_instructions","0",""
"audio-multiple-response","19","180504","0.0-8.0","79","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","20","185474","0.0-9.0","79","false","ITLT","v1.0","","stimuli/practice_sequence_741.wav","","practice_tones","",""
"html-slider-response","21","190978","0.0-10.0","79","false","ITLT","v1.0","5500.554999998712","How fast was the repeating tone relative to the metronome?","","response","","12"
"audio-multiple-response","22","194722","0.0-11.0","79","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","23","198925","0.0-12.0","79","false","ITLT","v1.0","","stimuli/practice_sequence_550.wav","","practice_tones","",""
"html-slider-response","24","200673","0.0-13.0","79","false","ITLT","v1.0","1745.1050000017858","How fast was the repeating tone relative to the metronome?","","response","","50"
"audio-multiple-response","25","204428","0.0-14.0","79","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","26","208069","0.0-15.0","79","false","ITLT","v1.0","","stimuli/practice_sequence_407.wav","","practice_tones","",""
"html-slider-response","27","210883","0.0-16.0","79","false","ITLT","v1.0","2811.3400000002002","How fast was the repeating tone relative to the metronome?","","response","","91"
"html-button-response","28","227047","0.0-17.0","79","false","ITLT","v1.0","14659.350000001723","<p>You have completed the practice trials and are now ready to begin!</p><p>Remember, your goal is to determine how much faster or slower the repeating tone is, compared to the metronome, while keeping your movements to a minimum.</p><p>Please note that the trials are organized into three blocks, and you will have the opportunity to rest between blocks. If the practice trials were too loud or too quiet, adjust your volume now.</p><p><strong>It is critical that you do not adjust your volume any further until the study has concluded.</strong></p><p>Press the button below when you are ready to proceed.</p>","","summary_instructions","0",""
"audio-multiple-response","29","231298","0.0-18.0","79","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","30","236140","0.0-19.0","79","false","ITLT","v1.0","","stimuli/sequence_4_710_0.wav","","tones","",""
"html-slider-response","31","239119","0.0-20.0","79","false","ITLT","v1.0","2976.2249999985215","How fast was the repeating tone relative to the metronome?","","response","","20"
"audio-multiple-response","32","242871","0.0-21.0","79","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","33","248876","0.0-22.0","79","false","ITLT","v1.0","","stimuli/sequence_3_1000_2.wav","","tones","",""
"html-slider-response","34","252471","0.0-23.0","79","false","ITLT","v1.0","3591.4750000010827","How fast was the repeating tone relative to the metronome?","","response","","1"
"audio-multiple-response","35","256215","0.0-24.0","79","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","36","261314","0.0-25.0","79","false","ITLT","v1.0","","stimuli/sequence_7_774_0.wav","","tones","",""
"html-slider-response","37","268545","0.0-26.0","79","false","ITLT","v1.0","7228.169999994861","How fast was the repeating tone relative to the metronome?","","response","","32"
"audio-multiple-response","38","272290","0.0-27.0","79","false","ITLT","v1.0","","stimuli/reference_sequence.wav","","metronome","",""
"audio-multiple-response","39","275500","0.0-28.0","79","false","ITLT","v1.0","","stimuli/sequence_4_302_1.wav","","tones","",""
"html-slider-response","40","280871","0.0-29.0","79","false","ITLT","v1.0","5368.760000004841","How fast was the repeating tone relative to the metronome?","","response","","100"
